Id,ContractName,EnteredAt,ExitedAt,EntryPrice,ExitPrice,Fees,PnL,Size,Type,TradeDay,TradeDuration
1033119580,MNQM5,06/13/2025 15:52:34 +01:00,06/13/2025 15:52:41 +01:00,21711.750000000,21714.000000000,0.74000,-4.500000000,1,Short,06/13/2025 00:00:00 -05:00,00:00:06.8376610
1033118081,MNQM5,06/13/2025 15:51:30 +01:00,06/13/2025 15:52:28 +01:00,21701.250000000,21711.000000000,0.74000,19.500000000,1,Long,06/13/2025 00:00:00 -05:00,00:00:58.0823130
1033302360,MNQM5,06/13/2025 15:55:20 +01:00,06/13/2025 16:16:28 +01:00,21753.250000000,21760.500000000,0.74000,14.500000000,1,Long,06/13/2025 00:00:00 -05:00,00:21:07.1197390
1063051560,MNQU5,06/24/2025 14:46:49 +01:00,06/24/2025 14:52:41 +01:00,22325.250000000,22294.000000000,0.74000,62.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:52.4602220
1063051562,MNQU5,06/24/2025 14:46:56 +01:00,06/24/2025 14:52:41 +01:00,22322.250000000,22294.000000000,0.74000,56.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:45.6732010
1063051563,MNQU5,06/24/2025 14:46:59 +01:00,06/24/2025 14:52:41 +01:00,22322.250000000,22294.000000000,0.74000,56.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:42.5932890
1033781803,MNQM5,06/13/2025 16:20:24 +01:00,06/13/2025 17:46:20 +01:00,21768.000000000,21811.000000000,0.74000,-86.000000000,1,Short,06/13/2025 00:00:00 -05:00,01:25:56.2853020
1033781808,MNQM5,06/13/2025 17:27:22 +01:00,06/13/2025 17:46:20 +01:00,21827.500000000,21811.000000000,0.74000,33.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:18:57.6374570
1033824285,MNQM5,06/13/2025 17:27:50 +01:00,06/13/2025 17:55:37 +01:00,21831.500000000,21830.000000000,0.74000,3.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:27:47.3007440
1033824288,MNQM5,06/13/2025 17:31:03 +01:00,06/13/2025 17:55:37 +01:00,21828.250000000,21830.000000000,0.74000,-3.500000000,1,Short,06/13/2025 00:00:00 -05:00,00:24:34.2033470
1033896601,MNQM5,06/13/2025 18:01:24 +01:00,06/13/2025 18:10:41 +01:00,21825.250000000,21796.500000000,0.74000,57.500000000,1,Short,06/13/2025 00:00:00 -05:00,00:09:17.5825820
1033907162,MNQM5,06/13/2025 18:12:05 +01:00,06/13/2025 18:12:09 +01:00,21780.750000000,21780.750000000,11.10000,0.000000000,15,Short,06/13/2025 00:00:00 -05:00,00:00:03.7550900
1033947530,MNQM5,06/13/2025 18:15:28 +01:00,06/13/2025 18:17:08 +01:00,21785.500000000,21764.000000000,11.10000,645.000000000,15,Short,06/13/2025 00:00:00 -05:00,00:01:40.8365960
1070709085,MNQU5,06/26/2025 07:28:41 +01:00,06/26/2025 07:38:34 +01:00,22520.250000000,22520.500000000,2.22000,-1.500000000,3,Short,06/26/2025 00:00:00 -05:00,00:09:53.2182280
1034023365,MNQM5,06/13/2025 18:24:53 +01:00,06/13/2025 18:31:52 +01:00,21800.500000000,21788.250000000,0.74000,24.500000000,1,Short,06/13/2025 00:00:00 -05:00,00:06:58.5276310
1034023366,MNQM5,06/13/2025 18:30:47 +01:00,06/13/2025 18:31:52 +01:00,21776.000000000,21788.250000000,0.74000,-24.500000000,1,Short,06/13/2025 00:00:00 -05:00,00:01:04.5209660
1034064004,MNQM5,06/13/2025 18:33:01 +01:00,06/13/2025 18:42:17 +01:00,21783.500000000,21778.000000000,0.74000,11.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:09:16.3407700
1034078074,MNQM5,06/13/2025 18:36:01 +01:00,06/13/2025 18:44:28 +01:00,21775.250000000,21758.250000000,0.74000,34.000000000,1,Short,06/13/2025 00:00:00 -05:00,00:08:26.7175620
1021740949,MNQM5,06/11/2025 11:05:17 +01:00,06/11/2025 12:15:48 +01:00,21926.000000000,21898.750000000,0.74000,-54.500000000,1,Long,06/11/2025 00:00:00 -05:00,01:10:31.3182730
1021740954,MNQM5,06/11/2025 11:12:02 +01:00,06/11/2025 12:15:48 +01:00,21929.750000000,21898.750000000,0.74000,-62.000000000,1,Long,06/11/2025 00:00:00 -05:00,01:03:46.1007770
1053032135,MNQU5,06/20/2025 14:02:46 +01:00,06/20/2025 14:19:02 +01:00,22039.000000000,22038.250000000,0.74000,1.500000000,1,Short,06/20/2025 00:00:00 -05:00,00:16:16.4907900
1070853321,MNQU5,06/26/2025 08:28:06 +01:00,06/26/2025 09:16:47 +01:00,22529.000000000,22560.250000000,2.22000,-187.500000000,3,Short,06/26/2025 00:00:00 -05:00,00:48:40.8560260
1034163013,MNQM5,06/13/2025 19:04:15 +01:00,06/13/2025 19:04:15 +01:00,21748.000000000,21754.750000000,11.10000,-202.500000000,15,Short,06/13/2025 00:00:00 -05:00,00:00:00.2818550
1034184813,MNQM5,06/13/2025 19:07:17 +01:00,06/13/2025 19:08:03 +01:00,21748.250000000,21748.250000000,11.10000,0.000000000,15,Short,06/13/2025 00:00:00 -05:00,00:00:45.8285060
1034189959,MNQM5,06/13/2025 19:08:35 +01:00,06/13/2025 19:09:05 +01:00,21745.500000000,21745.500000000,11.10000,0.000000000,15,Short,06/13/2025 00:00:00 -05:00,00:00:29.9093510
1027497691,MNQM5,06/12/2025 14:55:35 +01:00,06/12/2025 14:56:47 +01:00,21864.000000000,21863.750000000,0.74000,-0.500000000,1,Long,06/12/2025 00:00:00 -05:00,00:01:11.9295930
1034196826,MNQM5,06/13/2025 19:09:11 +01:00,06/13/2025 19:10:35 +01:00,21737.250000000,21740.500000000,11.10000,-97.500000000,15,Short,06/13/2025 00:00:00 -05:00,00:01:24.1193150
1021835554,MNQM5,06/11/2025 12:35:55 +01:00,06/11/2025 13:04:24 +01:00,21917.500000000,21978.500000000,0.74000,122.000000000,1,Long,06/11/2025 00:00:00 -05:00,00:28:28.8296840
1021835556,MNQM5,06/11/2025 12:39:24 +01:00,06/11/2025 13:04:24 +01:00,21914.000000000,21978.500000000,0.74000,129.000000000,1,Long,06/11/2025 00:00:00 -05:00,00:25:00.6536600
1063473260,MNQU5,06/24/2025 15:27:06 +01:00,06/24/2025 15:30:10 +01:00,22315.750000000,22314.500000000,0.74000,2.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:03.3205870
1063473263,MNQU5,06/24/2025 15:27:35 +01:00,06/24/2025 15:30:10 +01:00,22313.500000000,22314.500000000,0.74000,-2.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:02:34.4781060
1034221591,MNQM5,06/13/2025 19:11:32 +01:00,06/13/2025 19:15:26 +01:00,21738.250000000,21706.750000000,11.10000,945.000000000,15,Short,06/13/2025 00:00:00 -05:00,00:03:53.9546590
1070955040,MNQU5,06/26/2025 09:37:16 +01:00,06/26/2025 10:40:54 +01:00,22575.250000000,22550.500000000,2.22000,148.500000000,3,Short,06/26/2025 00:00:00 -05:00,01:03:37.8181060
1070981913,MNQU5,06/26/2025 11:10:01 +01:00,06/26/2025 11:10:09 +01:00,22556.000000000,22556.500000000,2.22000,-3.000000000,3,Short,06/26/2025 00:00:00 -05:00,00:00:07.9626880
1027644932,MNQM5,06/12/2025 15:02:59 +01:00,06/12/2025 15:07:14 +01:00,21861.000000000,21871.500000000,0.74000,-21.000000000,1,Short,06/12/2025 00:00:00 -05:00,00:04:14.5001980
1063545864,MNQU5,06/24/2025 15:37:39 +01:00,06/24/2025 15:40:43 +01:00,22319.500000000,22319.000000000,0.74000,1.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:03.6066940
1063545865,MNQU5,06/24/2025 15:37:40 +01:00,06/24/2025 15:40:43 +01:00,22318.500000000,22319.000000000,0.74000,-1.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:02.8908520
1071047399,MNQU5,06/26/2025 11:33:12 +01:00,06/26/2025 12:01:58 +01:00,22573.750000000,22558.250000000,2.22000,93.000000000,3,Short,06/26/2025 00:00:00 -05:00,00:28:45.8637760
1063608024,MNQU5,06/24/2025 15:41:14 +01:00,06/24/2025 15:47:11 +01:00,22327.750000000,22330.750000000,0.74000,-6.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:57.5228820
1063608025,MNQU5,06/24/2025 15:41:15 +01:00,06/24/2025 15:47:11 +01:00,22328.000000000,22330.750000000,0.74000,-5.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:56.1083610
1063608026,MNQU5,06/24/2025 15:41:16 +01:00,06/24/2025 15:47:11 +01:00,22329.250000000,22330.750000000,0.74000,-3.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:05:55.0578090
1041078059,MNQU5,06/17/2025 07:45:17 +01:00,06/17/2025 14:24:34 +01:00,22101.750000000,22051.750000000,0.74000,-100.000000000,1,Long,06/17/2025 00:00:00 -05:00,06:39:16.6961490
1041087839,MNQU5,06/17/2025 14:22:47 +01:00,06/17/2025 14:27:28 +01:00,22053.750000000,22053.250000000,0.74000,-1.000000000,1,Long,06/17/2025 00:00:00 -05:00,00:04:40.8077240
1028035558,MNQM5,06/12/2025 15:08:44 +01:00,06/12/2025 15:42:08 +01:00,21895.000000000,21939.250000000,0.74000,88.500000000,1,Long,06/12/2025 00:00:00 -05:00,00:33:24.0852540
1028035559,MNQM5,06/12/2025 15:26:15 +01:00,06/12/2025 15:42:08 +01:00,21912.250000000,21939.250000000,0.74000,54.000000000,1,Long,06/12/2025 00:00:00 -05:00,00:15:52.7401500
1041124466,MNQU5,06/17/2025 14:30:23 +01:00,06/17/2025 14:30:35 +01:00,22096.500000000,22094.000000000,0.74000,-5.000000000,1,Long,06/17/2025 00:00:00 -05:00,00:00:12.5291730
1028109651,MNQM5,06/12/2025 15:53:36 +01:00,06/12/2025 15:54:00 +01:00,21937.750000000,21937.750000000,0.74000,0.000000000,1,Short,06/12/2025 00:00:00 -05:00,00:00:24.2853710
1028127232,MNQM5,06/12/2025 15:56:25 +01:00,06/12/2025 15:57:02 +01:00,21941.000000000,21940.250000000,0.74000,-1.500000000,1,Long,06/12/2025 00:00:00 -05:00,00:00:36.8494780
1028157826,MNQM5,06/12/2025 15:58:49 +01:00,06/12/2025 16:00:08 +01:00,21933.500000000,21939.500000000,0.74000,-12.000000000,1,Short,06/12/2025 00:00:00 -05:00,00:01:19.2570680
1028169764,MNQM5,06/12/2025 16:00:48 +01:00,06/12/2025 16:01:30 +01:00,21942.250000000,21944.750000000,0.74000,-5.000000000,1,Short,06/12/2025 00:00:00 -05:00,00:00:42.5569780
1041243236,MNQU5,06/17/2025 14:32:51 +01:00,06/17/2025 14:39:50 +01:00,22082.750000000,22079.750000000,0.74000,-6.000000000,1,Long,06/17/2025 00:00:00 -05:00,00:06:58.5608570
1028288834,MNQM5,06/12/2025 16:10:40 +01:00,06/12/2025 16:13:02 +01:00,21947.750000000,21949.000000000,0.74000,2.500000000,1,Long,06/12/2025 00:00:00 -05:00,00:02:22.0647910
1041419956,MNQU5,06/17/2025 14:46:30 +01:00,06/17/2025 14:49:25 +01:00,22041.250000000,22058.000000000,3.70000,-167.500000000,5,Short,06/17/2025 00:00:00 -05:00,00:02:55.4239970
1028421359,MNQM5,06/12/2025 16:18:18 +01:00,06/12/2025 16:23:28 +01:00,21930.750000000,21906.000000000,0.74000,49.500000000,1,Short,06/12/2025 00:00:00 -05:00,00:05:10.0033460
1023268763,MNQM5,06/11/2025 15:50:31 +01:00,06/11/2025 15:52:05 +01:00,22043.000000000,22054.000000000,0.74000,-22.000000000,1,Short,06/11/2025 00:00:00 -05:00,00:01:33.5951980
1054571381,MNQU5,06/20/2025 16:28:00 +01:00,06/20/2025 16:28:39 +01:00,21867.250000000,21867.250000000,3.70000,0.000000000,5,Short,06/20/2025 00:00:00 -05:00,00:00:39.6010200
1054581237,MNQU5,06/20/2025 16:28:45 +01:00,06/20/2025 16:30:29 +01:00,21867.000000000,21866.750000000,2.22000,1.500000000,3,Short,06/20/2025 00:00:00 -05:00,00:01:43.6381470
1054586396,MNQU5,06/20/2025 16:30:36 +01:00,06/20/2025 16:31:04 +01:00,21868.250000000,21867.500000000,3.70000,-7.500000000,5,Long,06/20/2025 00:00:00 -05:00,00:00:27.5080520
1054596103,MNQU5,06/20/2025 16:31:32 +01:00,06/20/2025 16:32:41 +01:00,21874.750000000,21881.500000000,3.70000,-67.500000000,5,Short,06/20/2025 00:00:00 -05:00,00:01:09.0273310
1054605424,MNQU5,06/20/2025 16:32:51 +01:00,06/20/2025 16:33:42 +01:00,21882.500000000,21890.000000000,3.70000,75.000000000,5,Long,06/20/2025 00:00:00 -05:00,00:00:50.7765870
1054611306,MNQU5,06/20/2025 16:34:13 +01:00,06/20/2025 16:34:30 +01:00,21894.750000000,21892.750000000,3.70000,-20.000000000,5,Long,06/20/2025 00:00:00 -05:00,00:00:17.0593530
1028901142,MNQM5,06/12/2025 16:34:03 +01:00,06/12/2025 17:28:19 +01:00,21903.000000000,21951.000000000,0.74000,-96.000000000,1,Short,06/12/2025 00:00:00 -05:00,00:54:15.8521920
1041826434,MNQU5,06/17/2025 15:11:14 +01:00,06/17/2025 15:19:26 +01:00,22111.250000000,22111.000000000,3.70000,2.500000000,5,Short,06/17/2025 00:00:00 -05:00,00:08:12.1195310
1041849275,MNQU5,06/17/2025 15:20:09 +01:00,06/17/2025 15:21:44 +01:00,22113.750000000,22114.500000000,0.74000,-1.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:35.8082140
1041859415,MNQU5,06/17/2025 15:20:32 +01:00,06/17/2025 15:23:28 +01:00,22114.000000000,22114.000000000,0.74000,0.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:02:56.5717560
1041859433,MNQU5,06/17/2025 15:22:30 +01:00,06/17/2025 15:23:28 +01:00,22108.750000000,22113.750000000,0.74000,-10.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:58.5160230
1041864450,MNQU5,06/17/2025 15:23:16 +01:00,06/17/2025 15:24:23 +01:00,22109.500000000,22112.750000000,0.74000,-6.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:07.1600530
1064076788,MNQU5,06/24/2025 16:44:46 +01:00,06/24/2025 16:48:01 +01:00,22379.750000000,22379.500000000,0.74000,0.500000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:15.4232630
1064076789,MNQU5,06/24/2025 16:44:47 +01:00,06/24/2025 16:48:01 +01:00,22379.500000000,22379.500000000,0.74000,0.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:14.6739240
1064076790,MNQU5,06/24/2025 16:44:48 +01:00,06/24/2025 16:48:01 +01:00,22379.500000000,22379.500000000,0.74000,0.000000000,1,Short,06/24/2025 00:00:00 -05:00,00:03:13.5062490
1041877276,MNQU5,06/17/2025 15:23:16 +01:00,06/17/2025 15:24:59 +01:00,22109.250000000,22103.000000000,0.74000,12.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:42.9796300
1041878652,MNQU5,06/17/2025 15:24:44 +01:00,06/17/2025 15:25:05 +01:00,22101.500000000,22105.500000000,0.74000,-8.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:20.9593840
1041877335,MNQU5,06/17/2025 15:24:43 +01:00,06/17/2025 15:24:59 +01:00,22101.500000000,22102.500000000,0.74000,-2.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:15.6800730
1041878591,MNQU5,06/17/2025 15:24:44 +01:00,06/17/2025 15:25:05 +01:00,22101.250000000,22104.750000000,0.74000,-7.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:21.0261450
1041884417,MNQU5,06/17/2025 15:25:23 +01:00,06/17/2025 15:25:28 +01:00,22100.500000000,22098.500000000,0.74000,4.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:04.7597590
1041884204,MNQU5,06/17/2025 15:24:45 +01:00,06/17/2025 15:25:27 +01:00,22097.250000000,22097.250000000,0.74000,0.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:42.0171670
1041896096,MNQU5,06/17/2025 15:25:26 +01:00,06/17/2025 15:26:47 +01:00,22097.750000000,22101.250000000,0.74000,-7.000000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:20.5098740
1041895673,MNQU5,06/17/2025 15:25:26 +01:00,06/17/2025 15:26:44 +01:00,22097.750000000,22100.500000000,0.74000,-5.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:18.3923710
1041896170,MNQU5,06/17/2025 15:26:10 +01:00,06/17/2025 15:26:47 +01:00,22103.000000000,22101.250000000,0.74000,3.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:00:36.6075640
1041895581,MNQU5,06/17/2025 15:25:26 +01:00,06/17/2025 15:26:44 +01:00,22097.250000000,22100.500000000,0.74000,-6.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:18.7291760
1041895470,MNQU5,06/17/2025 15:25:24 +01:00,06/17/2025 15:26:44 +01:00,22097.250000000,22101.000000000,0.74000,-7.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:19.2544730
1041895577,MNQU5,06/17/2025 15:25:26 +01:00,06/17/2025 15:26:44 +01:00,22097.250000000,22100.500000000,0.74000,-6.500000000,1,Short,06/17/2025 00:00:00 -05:00,00:01:18.7281630
